data_ocorrencia,bairro,tipo_crime,descricao_modus_operandi,arma_utilizada,quantidade_vitimas,quantidade_suspeitos,sexo_suspeito,idade_suspeito,orgao_responsavel,ano,mes,dia,hora,minuto,segundo,dia_semana_num,dia_semana_nome,estacao
2023-11-12 19:48:16.959014,Tamarineira,Roubo,Emboscada,Nenhum,2,4,Feminino,56,Delegacia Casa Forte,2023,11,12,19,48,16,6,Sunday,Primavera
2024-02-01 19:48:16.959016,Afogados,Estelionato,Estupro Coletivo,Arma de Fogo,3,1,Não Informado,17,Delegacia Torre,2024,2,1,19,48,16,3,Thursday,Verão
2025-05-11 19:48:16.959018,Graças,Tráfico de Drogas,Estupro Coletivo,Explosivos,1,2,Feminino,47,Delegacia Afogados,2025,5,11,19,48,16,6,Sunday,Outono
2023-05-15 19:48:16.959019,Casa Forte,Estupro,Fraude Online,Arma de Fogo,0,4,Feminino,46,Delegacia Casa Forte,2023,5,15,19,48,16,0,Monday,Outono
2023-10-12 19:48:16.959021,Torre,Estupro,Crime Cibernético,Objeto Contundente,1,2,Feminino,21,Delegacia Pina,2023,10,12,19,48,16,3,Thursday,Primavera
2023-02-26 19:48:16.959023,Boa Viagem,Estelionato,Assalto a Mão Armada,Arma de Fogo,1,0,Feminino,51,Delegacia Boa Viagem,2023,2,26,19,48,16,6,Sunday,Verão
2024-07-04 19:48:16.959025,Casa Forte,Estelionato,Emboscada,Arma de Fogo,3,3,Masculino,47,Delegacia Afogados,2024,7,4,19,48,16,3,Thursday,Inverno
2023-03-17 19:48:16.959027,Pina,Estelionato,Invasão Residencial,Explosivos,0,4,Não Informado,16,Delegacia Torre,2023,3,17,19,48,16,4,Friday,Outono
2022-12-24 19:48:16.959028,Tamarineira,Latrocínio,Arrombamento,Arma de Fogo,3,4,Feminino,35,Delegacia Pina,2022,12,24,19,48,16,5,Saturday,Verão
2023-07-28 19:48:16.959030,Graças,Violência Doméstica,Crime Cibernético,Nenhum,1,0,Feminino,25,Delegacia Casa Forte,2023,7,28,19,48,16,4,Friday,Inverno
2024-10-06 19:48:16.959032,Afogados,Sequestro,Estupro Coletivo,Objeto Contundente,0,2,Masculino,24,Delegacia Santo Amaro,2024,10,6,19,48,16,6,Sunday,Primavera
2025-01-31 19:48:16.959036,Espinheiro,Roubo,Uso de Arma de Fogo,Objeto Contundente,1,3,Feminino,58,Delegacia Boa Viagem,2025,1,31,19,48,16,4,Friday,Verão
2025-06-10 19:48:16.959038,Casa Forte,Roubo,Uso de Arma de Fogo,Explosivos,2,3,Masculino,19,Delegacia Torre,2025,6,10,19,48,16,1,Tuesday,Inverno
2024-08-03 19:48:16.959040,Espinheiro,Sequestro,Estelionato Bancário,Explosivos,0,0,Não Informado,47,Delegacia Boa Viagem,2024,8,3,19,48,16,5,Saturday,Inverno
2023-05-15 19:48:16.959042,Santo Amaro,Tráfico de Drogas,Emboscada,Objeto Contundente,0,0,Masculino,28,Delegacia Santo Amaro,2023,5,15,19,48,16,0,Monday,Outono
2024-11-05 19:48:16.959044,Casa Forte,Ameaça,Assalto a Mão Armada,Faca,4,4,Não Informado,36,Delegacia Casa Forte,2024,11,5,19,48,16,1,Tuesday,Primavera
2024-07-04 19:48:16.959046,Graças,Furto,Golpe Telefônico,Nenhum,1,4,Feminino,62,Delegacia Afogados,2024,7,4,19,48,16,3,Thursday,Inverno
2022-10-28 19:48:16.959049,Casa Forte,Latrocínio,Golpe Telefônico,Faca,1,3,Masculino,26,Delegacia Santo Amaro,2022,10,28,19,48,16,4,Friday,Primavera
2025-05-03 19:48:16.959052,Pina,Furto,Estupro Coletivo,Objeto Contundente,0,4,Masculino,39,Delegacia Torre,2025,5,3,19,48,16,5,Saturday,Outono
2024-03-02 19:48:16.959055,Boa Viagem,Homicídio,Golpe Telefônico,Objeto Contundente,0,0,Não Informado,61,Delegacia Pina,2024,3,2,19,48,16,5,Saturday,Outono
2022-10-16 19:48:16.959058,Torre,Latrocínio,Golpe Telefônico,Faca,0,2,Não Informado,30,Delegacia Santo Amaro,2022,10,16,19,48,16,6,Sunday,Primavera
2023-08-09 19:48:16.959061,Pina,Roubo,Estupro Coletivo,Explosivos,2,0,Masculino,60,Delegacia Afogados,2023,8,9,19,48,16,2,Wednesday,Inverno
2023-06-28 19:48:16.959064,Casa Forte,Estupro,Emboscada,Nenhum,4,4,Não Informado,35,Delegacia Afogados,2023,6,28,19,48,16,2,Wednesday,Inverno
2025-01-04 19:48:16.959068,Torre,Tráfico de Drogas,Estelionato Bancário,Nenhum,0,4,Não Informado,65,Delegacia Santo Amaro,2025,1,4,19,48,16,5,Saturday,Verão
2023-07-15 19:48:16.959071,Graças,Violência Doméstica,Estelionato Bancário,Nenhum,2,1,Feminino,22,Delegacia Santo Amaro,2023,7,15,19,48,16,5,Saturday,Inverno
2023-03-27 19:48:16.959074,Torre,Furto,Arrombamento,Faca,0,0,Masculino,21,Delegacia Pina,2023,3,27,19,48,16,0,Monday,Outono
2023-06-29 19:48:16.959077,Espinheiro,Tráfico de Drogas,Emboscada,Nenhum,0,2,Não Informado,66,Delegacia Casa Forte,2023,6,29,19,48,16,3,Thursday,Inverno
2022-12-30 19:48:16.959080,Imbiribeira,Violência Doméstica,Golpe Telefônico,Arma de Fogo,4,0,Masculino,65,Delegacia Afogados,2022,12,30,19,48,16,4,Friday,Verão
2024-10-02 19:48:16.959083,Pina,Homicídio,Estupro Coletivo,Arma de Fogo,4,4,Masculino,39,Delegacia Casa Forte,2024,10,2,19,48,16,2,Wednesday,Primavera
2023-07-16 19:48:16.959087,Espinheiro,Furto,Golpe Telefônico,Faca,2,2,Não Informado,40,Delegacia Afogados,2023,7,16,19,48,16,6,Sunday,Inverno
2024-04-20 19:48:16.959091,Santo Amaro,Latrocínio,Assalto a Mão Armada,Nenhum,2,1,Não Informado,29,Delegacia Santo Amaro,2024,4,20,19,48,16,5,Saturday,Outono
2024-02-13 19:48:16.959095,Casa Forte,Estupro,Estelionato Bancário,Objeto Contundente,2,0,Feminino,64,Delegacia Torre,2024,2,13,19,48,16,1,Tuesday,Verão
2025-03-06 19:48:16.959096,Torre,Tráfico de Drogas,Crime Cibernético,Arma de Fogo,0,4,Feminino,53,Delegacia Santo Amaro,2025,3,6,19,48,16,3,Thursday,Outono
2025-04-28 19:48:16.959098,Afogados,Violência Doméstica,Fraude Online,Arma de Fogo,4,4,Não Informado,56,Delegacia Pina,2025,4,28,19,48,16,0,Monday,Outono
2023-06-24 19:48:16.959100,Torre,Estupro,Emboscada,Objeto Contundente,1,0,Masculino,33,Delegacia Afogados,2023,6,24,19,48,16,5,Saturday,Inverno
2024-07-19 19:48:16.959103,Tamarineira,Estelionato,Crime Cibernético,Faca,0,4,Masculino,67,Delegacia Pina,2024,7,19,19,48,16,4,Friday,Inverno
2024-03-16 19:48:16.959106,Afogados,Estelionato,Fraude Online,Explosivos,2,1,Não Informado,29,Delegacia Torre,2024,3,16,19,48,16,5,Saturday,Outono
2023-03-21 19:48:16.959110,Casa Forte,Tráfico de Drogas,Assalto a Mão Armada,Nenhum,2,2,Não Informado,50,Delegacia Afogados,2023,3,21,19,48,16,1,Tuesday,Outono
2024-05-28 19:48:16.959112,Afogados,Tráfico de Drogas,Estelionato Bancário,Arma de Fogo,1,3,Feminino,39,Delegacia Santo Amaro,2024,5,28,19,48,16,1,Tuesday,Outono
2025-02-07 19:48:16.959116,Pina,Homicídio,Assalto a Mão Armada,Arma de Fogo,3,4,Feminino,54,Delegacia Boa Viagem,2025,2,7,19,48,16,4,Friday,Verão
2023-11-19 19:48:16.959119,Santo Amaro,Roubo,Crime Cibernético,Explosivos,2,4,Feminino,18,Delegacia Boa Viagem,2023,11,19,19,48,16,6,Sunday,Primavera
2024-07-30 19:48:16.959122,Tamarineira,Ameaça,Estupro Coletivo,Explosivos,2,4,Masculino,63,Delegacia Pina,2024,7,30,19,48,16,1,Tuesday,Inverno
2023-01-01 19:48:16.959125,Boa Viagem,Latrocínio,Assalto a Mão Armada,Objeto Contundente,2,1,Não Informado,66,Delegacia Pina,2023,1,1,19,48,16,6,Sunday,Verão
2023-04-28 19:48:16.959128,Graças,Latrocínio,Emboscada,Objeto Contundente,3,4,Não Informado,16,Delegacia Santo Amaro,2023,4,28,19,48,16,4,Friday,Outono
2025-05-10 19:48:16.959131,Espinheiro,Ameaça,Emboscada,Arma de Fogo,1,4,Masculino,14,Delegacia Torre,2025,5,10,19,48,16,5,Saturday,Outono
2024-05-20 19:48:16.959141,Boa Viagem,Furto,Crime Cibernético,Explosivos,1,1,Feminino,22,Delegacia Casa Forte,2024,5,20,19,48,16,0,Monday,Outono
2023-10-09 19:48:16.959144,Tamarineira,Sequestro,Estupro Coletivo,Objeto Contundente,3,3,Feminino,22,Delegacia Boa Viagem,2023,10,9,19,48,16,0,Monday,Primavera
2023-06-15 19:48:16.959146,Boa Viagem,Furto,Crime Cibernético,Nenhum,0,4,Masculino,14,Delegacia Santo Amaro,2023,6,15,19,48,16,3,Thursday,Inverno
2022-09-17 19:48:16.959148,Tamarineira,Sequestro,Fraude Online,Faca,1,3,Não Informado,68,Delegacia Casa Forte,2022,9,17,19,48,16,5,Saturday,Primavera
2025-05-22 19:48:16.959150,Santo Amaro,Tráfico de Drogas,Fraude Online,Nenhum,0,0,Feminino,37,Delegacia Santo Amaro,2025,5,22,19,48,16,3,Thursday,Outono
2024-10-11 19:48:16.959151,Graças,Ameaça,Fraude Online,Faca,1,3,Feminino,19,Delegacia Casa Forte,2024,10,11,19,48,16,4,Friday,Primavera
2022-12-04 19:48:16.959154,Afogados,Homicídio,Assalto a Mão Armada,Arma de Fogo,3,0,Feminino,47,Delegacia Pina,2022,12,4,19,48,16,6,Sunday,Verão
2024-04-29 19:48:16.959156,Afogados,Estupro,Golpe Telefônico,Explosivos,0,0,Masculino,68,Delegacia Boa Viagem,2024,4,29,19,48,16,0,Monday,Outono
2024-04-22 19:48:16.959157,Espinheiro,Latrocínio,Estelionato Bancário,Explosivos,0,0,Masculino,19,Delegacia Boa Viagem,2024,4,22,19,48,16,0,Monday,Outono
2024-11-13 19:48:16.959159,Pina,Estelionato,Estupro Coletivo,Nenhum,0,4,Feminino,30,Delegacia Boa Viagem,2024,11,13,19,48,16,2,Wednesday,Primavera
2023-11-09 19:48:16.959162,Santo Amaro,Tráfico de Drogas,Fraude Online,Objeto Contundente,0,4,Feminino,57,Delegacia Santo Amaro,2023,11,9,19,48,16,3,Thursday,Primavera
2024-10-30 19:48:16.959165,Espinheiro,Violência Doméstica,Uso de Arma de Fogo,Nenhum,3,0,Não Informado,17,Delegacia Pina,2024,10,30,19,48,16,2,Wednesday,Primavera
2023-01-15 19:48:16.959169,Torre,Sequestro,Crime Cibernético,Nenhum,3,3,Masculino,19,Delegacia Pina,2023,1,15,19,48,16,6,Sunday,Verão
2024-01-15 19:48:16.959173,Torre,Homicídio,Emboscada,Arma de Fogo,3,2,Não Informado,57,Delegacia Torre,2024,1,15,19,48,16,0,Monday,Verão
2023-02-20 19:48:16.959177,Graças,Estelionato,Uso de Arma de Fogo,Arma de Fogo,3,0,Não Informado,20,Delegacia Casa Forte,2023,2,20,19,48,16,0,Monday,Verão
2024-05-02 19:48:16.959180,Torre,Sequestro,Crime Cibernético,Faca,2,1,Feminino,46,Delegacia Pina,2024,5,2,19,48,16,3,Thursday,Outono
2024-07-05 19:48:16.959183,Torre,Homicídio,Arrombamento,Arma de Fogo,3,4,Masculino,41,Delegacia Afogados,2024,7,5,19,48,16,4,Friday,Inverno
2022-11-21 19:48:16.959187,Afogados,Furto,Estelionato Bancário,Faca,0,1,Masculino,44,Delegacia Afogados,2022,11,21,19,48,16,0,Monday,Primavera
2024-01-01 19:48:16.959190,Graças,Homicídio,Golpe Telefônico,Arma de Fogo,1,0,Masculino,22,Delegacia Pina,2024,1,1,19,48,16,0,Monday,Verão
2024-12-27 19:48:16.959194,Casa Forte,Estupro,Estupro Coletivo,Explosivos,1,1,Masculino,45,Delegacia Pina,2024,12,27,19,48,16,4,Friday,Verão
2025-07-08 19:48:16.959197,Torre,Estupro,Emboscada,Explosivos,3,2,Não Informado,46,Delegacia Boa Viagem,2025,7,8,19,48,16,1,Tuesday,Inverno
2024-10-23 19:48:16.959199,Santo Amaro,Homicídio,Fraude Online,Nenhum,3,0,Feminino,38,Delegacia Afogados,2024,10,23,19,48,16,2,Wednesday,Primavera
2023-01-05 19:48:16.959202,Graças,Furto,Arrombamento,Explosivos,0,4,Feminino,60,Delegacia Pina,2023,1,5,19,48,16,3,Thursday,Verão
2025-02-03 19:48:16.959204,Santo Amaro,Sequestro,Uso de Arma de Fogo,Objeto Contundente,1,4,Não Informado,63,Delegacia Pina,2025,2,3,19,48,16,0,Monday,Verão
2022-11-20 19:48:16.959207,Torre,Estupro,Arrombamento,Nenhum,3,2,Masculino,18,Delegacia Afogados,2022,11,20,19,48,16,6,Sunday,Primavera
2023-04-19 19:48:16.959210,Afogados,Violência Doméstica,Emboscada,Nenhum,2,3,Masculino,45,Delegacia Boa Viagem,2023,4,19,19,48,16,2,Wednesday,Outono
2023-01-13 19:48:16.959213,Casa Forte,Estelionato,Crime Cibernético,Faca,3,3,Feminino,14,Delegacia Pina,2023,1,13,19,48,16,4,Friday,Verão
2024-09-03 19:48:16.959216,Torre,Estupro,Estelionato Bancário,Nenhum,0,3,Masculino,62,Delegacia Torre,2024,9,3,19,48,16,1,Tuesday,Primavera
2023-07-03 19:48:16.959219,Pina,Ameaça,Arrombamento,Faca,2,3,Masculino,39,Delegacia Casa Forte,2023,7,3,19,48,16,0,Monday,Inverno
2023-03-08 19:48:16.959223,Santo Amaro,Estelionato,Estelionato Bancário,Faca,1,1,Masculino,65,Delegacia Boa Viagem,2023,3,8,19,48,16,2,Wednesday,Outono
2024-06-20 19:48:16.959226,Espinheiro,Violência Doméstica,Estupro Coletivo,Faca,4,1,Não Informado,47,Delegacia Afogados,2024,6,20,19,48,16,3,Thursday,Inverno
2024-05-31 19:48:16.959238,Santo Amaro,Estupro,Assalto a Mão Armada,Faca,3,2,Não Informado,41,Delegacia Torre,2024,5,31,19,48,16,4,Friday,Outono
2023-06-30 19:48:16.959241,Tamarineira,Tráfico de Drogas,Emboscada,Arma de Fogo,2,2,Masculino,26,Delegacia Pina,2023,6,30,19,48,16,4,Friday,Inverno
2024-04-02 19:48:16.959243,Imbiribeira,Estupro,Crime Cibernético,Explosivos,3,0,Feminino,61,Delegacia Torre,2024,4,2,19,48,16,1,Tuesday,Outono
2024-01-10 19:48:16.959245,Boa Viagem,Sequestro,Crime Cibernético,Explosivos,0,0,Não Informado,45,Delegacia Santo Amaro,2024,1,10,19,48,16,2,Wednesday,Verão
2025-04-12 19:48:16.959247,Casa Forte,Roubo,Uso de Arma de Fogo,Faca,0,3,Masculino,25,Delegacia Casa Forte,2025,4,12,19,48,16,5,Saturday,Outono
2023-04-22 19:48:16.959248,Santo Amaro,Estupro,Golpe Telefônico,Nenhum,2,1,Masculino,37,Delegacia Boa Viagem,2023,4,22,19,48,16,5,Saturday,Outono
2025-04-28 19:48:16.959250,Imbiribeira,Estelionato,Estelionato Bancário,Nenhum,0,0,Feminino,68,Delegacia Afogados,2025,4,28,19,48,16,0,Monday,Outono
2023-12-10 19:48:16.959252,Pina,Furto,Uso de Arma de Fogo,Explosivos,0,0,Masculino,66,Delegacia Casa Forte,2023,12,10,19,48,16,6,Sunday,Verão
2025-01-09 19:48:16.959254,Casa Forte,Latrocínio,Estelionato Bancário,Faca,2,2,Masculino,22,Delegacia Boa Viagem,2025,1,9,19,48,16,3,Thursday,Verão
2025-06-26 19:48:16.959256,Imbiribeira,Ameaça,Golpe Telefônico,Explosivos,3,4,Masculino,50,Delegacia Pina,2025,6,26,19,48,16,3,Thursday,Inverno
2023-08-14 19:48:16.959258,Espinheiro,Homicídio,Invasão Residencial,Explosivos,1,4,Masculino,50,Delegacia Boa Viagem,2023,8,14,19,48,16,0,Monday,Inverno
2023-03-26 19:48:16.959260,Tamarineira,Tráfico de Drogas,Arrombamento,Objeto Contundente,1,0,Não Informado,60,Delegacia Afogados,2023,3,26,19,48,16,6,Sunday,Outono
2023-09-25 19:48:16.959261,Graças,Latrocínio,Invasão Residencial,Faca,1,0,Feminino,22,Delegacia Pina,2023,9,25,19,48,16,0,Monday,Primavera
2023-06-30 19:48:16.959263,Santo Amaro,Latrocínio,Estupro Coletivo,Nenhum,0,0,Masculino,56,Delegacia Afogados,2023,6,30,19,48,16,4,Friday,Inverno
2023-09-09 19:48:16.959265,Tamarineira,Estelionato,Arrombamento,Faca,0,2,Não Informado,41,Delegacia Afogados,2023,9,9,19,48,16,5,Saturday,Primavera
2024-08-08 19:48:16.959266,Espinheiro,Roubo,Estelionato Bancário,Nenhum,1,0,Feminino,58,Delegacia Pina,2024,8,8,19,48,16,3,Thursday,Inverno
2023-12-08 19:48:16.959268,Santo Amaro,Furto,Assalto a Mão Armada,Objeto Contundente,0,4,Não Informado,59,Delegacia Casa Forte,2023,12,8,19,48,16,4,Friday,Verão
2022-11-01 19:48:16.959270,Pina,Ameaça,Estelionato Bancário,Objeto Contundente,3,4,Feminino,69,Delegacia Boa Viagem,2022,11,1,19,48,16,1,Tuesday,Primavera
2022-09-01 19:48:16.959271,Graças,Latrocínio,Arrombamento,Explosivos,2,1,Feminino,15,Delegacia Afogados,2022,9,1,19,48,16,3,Thursday,Primavera
2022-10-29 19:48:16.959273,Pina,Violência Doméstica,Invasão Residencial,Explosivos,2,4,Não Informado,32,Delegacia Santo Amaro,2022,10,29,19,48,16,5,Saturday,Primavera
2024-07-23 19:48:16.959275,Casa Forte,Violência Doméstica,Emboscada,Nenhum,4,4,Feminino,25,Delegacia Boa Viagem,2024,7,23,19,48,16,1,Tuesday,Inverno
2025-05-15 19:48:16.959277,Pina,Roubo,Golpe Telefônico,Arma de Fogo,3,1,Masculino,39,Delegacia Casa Forte,2025,5,15,19,48,16,3,Thursday,Outono
2023-11-21 19:48:16.959279,Pina,Latrocínio,Golpe Telefônico,Faca,2,1,Masculino,14,Delegacia Boa Viagem,2023,11,21,19,48,16,1,Tuesday,Primavera
2023-10-12 19:48:16.959280,Boa Viagem,Tráfico de Drogas,Crime Cibernético,Explosivos,0,3,Masculino,28,Delegacia Torre,2023,10,12,19,48,16,3,Thursday,Primavera
2023-01-15 19:48:16.959282,Pina,Roubo,Emboscada,Nenhum,4,2,Feminino,53,Delegacia Casa Forte,2023,1,15,19,48,16,6,Sunday,Verão
2023-06-13 19:48:16.959284,Espinheiro,Estelionato,Assalto a Mão Armada,Arma de Fogo,1,1,Masculino,31,Delegacia Afogados,2023,6,13,19,48,16,1,Tuesday,Inverno
2025-05-18 19:48:16.959286,Santo Amaro,Estupro,Arrombamento,Faca,0,4,Feminino,55,Delegacia Torre,2025,5,18,19,48,16,6,Sunday,Outono
2024-08-27 19:48:16.959287,Imbiribeira,Estupro,Crime Cibernético,Arma de Fogo,3,0,Não Informado,66,Delegacia Afogados,2024,8,27,19,48,16,1,Tuesday,Inverno
2025-06-20 19:48:16.959289,Torre,Ameaça,Uso de Arma de Fogo,Nenhum,2,1,Não Informado,69,Delegacia Afogados,2025,6,20,19,48,16,4,Friday,Inverno
2024-05-18 19:48:16.959291,Casa Forte,Tráfico de Drogas,Fraude Online,Objeto Contundente,3,4,Não Informado,20,Delegacia Torre,2024,5,18,19,48,16,5,Saturday,Outono
2024-02-23 19:48:16.959294,Pina,Latrocínio,Estelionato Bancário,Arma de Fogo,3,3,Não Informado,68,Delegacia Casa Forte,2024,2,23,19,48,16,4,Friday,Verão
2025-04-08 19:48:16.959297,Torre,Roubo,Invasão Residencial,Nenhum,0,1,Feminino,18,Delegacia Pina,2025,4,8,19,48,16,1,Tuesday,Outono
2025-03-01 19:48:16.959301,Casa Forte,Tráfico de Drogas,Golpe Telefônico,Nenhum,2,0,Masculino,56,Delegacia Santo Amaro,2025,3,1,19,48,16,5,Saturday,Outono
2023-01-17 19:48:16.959304,Casa Forte,Tráfico de Drogas,Invasão Residencial,Explosivos,4,0,Masculino,34,Delegacia Boa Viagem,2023,1,17,19,48,16,1,Tuesday,Verão
2024-01-07 19:48:16.959307,Torre,Ameaça,Arrombamento,Faca,1,4,Feminino,34,Delegacia Afogados,2024,1,7,19,48,16,6,Sunday,Verão
2024-10-22 19:48:16.959312,Santo Amaro,Violência Doméstica,Arrombamento,Nenhum,3,1,Não Informado,17,Delegacia Casa Forte,2024,10,22,19,48,16,1,Tuesday,Primavera
2023-08-08 19:48:16.959314,Afogados,Ameaça,Fraude Online,Faca,2,4,Não Informado,27,Delegacia Pina,2023,8,8,19,48,16,1,Tuesday,Inverno
2023-07-18 19:48:16.959315,Boa Viagem,Estupro,Emboscada,Explosivos,3,1,Não Informado,59,Delegacia Casa Forte,2023,7,18,19,48,16,1,Tuesday,Inverno
2024-11-28 19:48:16.959317,Boa Viagem,Latrocínio,Estelionato Bancário,Faca,1,4,Feminino,44,Delegacia Torre,2024,11,28,19,48,16,3,Thursday,Primavera
2022-11-07 19:48:16.959319,Espinheiro,Estelionato,Golpe Telefônico,Arma de Fogo,4,3,Feminino,50,Delegacia Pina,2022,11,7,19,48,16,0,Monday,Primavera
2024-08-09 19:48:16.959321,Espinheiro,Roubo,Arrombamento,Arma de Fogo,3,4,Masculino,48,Delegacia Boa Viagem,2024,8,9,19,48,16,4,Friday,Inverno
2023-09-14 19:48:16.959323,Casa Forte,Homicídio,Estupro Coletivo,Objeto Contundente,3,3,Masculino,24,Delegacia Pina,2023,9,14,19,48,16,3,Thursday,Primavera
2025-04-27 19:48:16.959325,Casa Forte,Roubo,Assalto a Mão Armada,Nenhum,4,3,Não Informado,63,Delegacia Torre,2025,4,27,19,48,16,6,Sunday,Outono
2023-08-14 19:48:16.959327,Pina,Estelionato,Emboscada,Arma de Fogo,0,0,Feminino,29,Delegacia Afogados,2023,8,14,19,48,16,0,Monday,Inverno
2024-01-25 19:48:16.959328,Pina,Estelionato,Golpe Telefônico,Objeto Contundente,1,2,Feminino,62,Delegacia Torre,2024,1,25,19,48,16,3,Thursday,Verão
2024-09-24 19:48:16.959331,Torre,Ameaça,Uso de Arma de Fogo,Nenhum,3,3,Feminino,37,Delegacia Afogados,2024,9,24,19,48,16,1,Tuesday,Primavera
2025-02-10 19:48:16.959332,Casa Forte,Roubo,Assalto a Mão Armada,Explosivos,3,3,Não Informado,33,Delegacia Afogados,2025,2,10,19,48,16,0,Monday,Verão
2022-08-31 19:48:16.959334,Espinheiro,Furto,Uso de Arma de Fogo,Objeto Contundente,0,4,Não Informado,36,Delegacia Santo Amaro,2022,8,31,19,48,16,2,Wednesday,Inverno
2024-08-08 19:48:16.959336,Casa Forte,Ameaça,Invasão Residencial,Nenhum,4,1,Feminino,20,Delegacia Boa Viagem,2024,8,8,19,48,16,3,Thursday,Inverno
2025-07-30 19:48:16.959337,Pina,Sequestro,Uso de Arma de Fogo,Explosivos,4,3,Masculino,65,Delegacia Boa Viagem,2025,7,30,19,48,16,2,Wednesday,Inverno
2023-10-08 19:48:16.959339,Imbiribeira,Roubo,Arrombamento,Explosivos,1,2,Masculino,58,Delegacia Casa Forte,2023,10,8,19,48,16,6,Sunday,Primavera
2023-03-04 19:48:16.959341,Boa Viagem,Ameaça,Arrombamento,Nenhum,0,3,Feminino,19,Delegacia Santo Amaro,2023,3,4,19,48,16,5,Saturday,Outono
2023-01-15 19:48:16.959343,Espinheiro,Ameaça,Invasão Residencial,Nenhum,4,2,Masculino,16,Delegacia Boa Viagem,2023,1,15,19,48,16,6,Sunday,Verão
2024-03-22 19:48:16.959345,Pina,Ameaça,Uso de Arma de Fogo,Arma de Fogo,2,3,Feminino,42,Delegacia Casa Forte,2024,3,22,19,48,16,4,Friday,Outono
2023-03-15 19:48:16.959347,Imbiribeira,Estupro,Arrombamento,Nenhum,1,2,Feminino,55,Delegacia Torre,2023,3,15,19,48,16,2,Wednesday,Outono
2024-07-02 19:48:16.959349,Boa Viagem,Estupro,Emboscada,Objeto Contundente,0,3,Não Informado,19,Delegacia Boa Viagem,2024,7,2,19,48,16,1,Tuesday,Inverno
2023-11-06 19:48:16.959351,Boa Viagem,Estupro,Emboscada,Objeto Contundente,2,1,Não Informado,58,Delegacia Torre,2023,11,6,19,48,16,0,Monday,Primavera
2022-12-09 19:48:16.959353,Tamarineira,Homicídio,Crime Cibernético,Nenhum,3,0,Feminino,23,Delegacia Pina,2022,12,9,19,48,16,4,Friday,Verão
2022-12-18 19:48:16.959355,Graças,Furto,Fraude Online,Nenhum,0,4,Masculino,54,Delegacia Santo Amaro,2022,12,18,19,48,16,6,Sunday,Verão
2025-04-08 19:48:16.959356,Santo Amaro,Sequestro,Uso de Arma de Fogo,Explosivos,0,0,Não Informado,18,Delegacia Torre,2025,4,8,19,48,16,1,Tuesday,Outono
2023-06-15 19:48:16.959358,Torre,Ameaça,Golpe Telefônico,Arma de Fogo,3,3,Feminino,25,Delegacia Afogados,2023,6,15,19,48,16,3,Thursday,Inverno
2023-04-17 19:48:16.959360,Torre,Roubo,Emboscada,Arma de Fogo,0,4,Masculino,48,Delegacia Torre,2023,4,17,19,48,16,0,Monday,Outono
2024-03-06 19:48:16.959363,Torre,Homicídio,Fraude Online,Faca,2,0,Masculino,22,Delegacia Torre,2024,3,6,19,48,16,2,Wednesday,Outono
2025-03-25 19:48:16.959365,Casa Forte,Sequestro,Crime Cibernético,Explosivos,1,0,Não Informado,24,Delegacia Santo Amaro,2025,3,25,19,48,16,1,Tuesday,Outono
2023-04-10 19:48:16.959367,Afogados,Estelionato,Estupro Coletivo,Arma de Fogo,4,4,Masculino,49,Delegacia Afogados,2023,4,10,19,48,16,0,Monday,Outono
2023-04-05 19:48:16.959368,Torre,Furto,Fraude Online,Objeto Contundente,2,3,Feminino,31,Delegacia Casa Forte,2023,4,5,19,48,16,2,Wednesday,Outono
2024-11-21 19:48:16.959371,Tamarineira,Estupro,Arrombamento,Nenhum,0,3,Masculino,29,Delegacia Afogados,2024,11,21,19,48,16,3,Thursday,Primavera
2022-12-04 19:48:16.959374,Santo Amaro,Furto,Assalto a Mão Armada,Objeto Contundente,3,4,Feminino,31,Delegacia Pina,2022,12,4,19,48,16,6,Sunday,Verão
2025-08-11 19:48:16.959377,Afogados,Latrocínio,Estelionato Bancário,Nenhum,1,4,Não Informado,54,Delegacia Afogados,2025,8,11,19,48,16,0,Monday,Inverno
2025-03-16 19:48:16.959380,Santo Amaro,Violência Doméstica,Crime Cibernético,Nenhum,4,4,Masculino,52,Delegacia Boa Viagem,2025,3,16,19,48,16,6,Sunday,Outono
2023-06-26 19:48:16.959384,Boa Viagem,Roubo,Assalto a Mão Armada,Arma de Fogo,1,0,Masculino,64,Delegacia Santo Amaro,2023,6,26,19,48,16,0,Monday,Inverno
2023-12-26 19:48:16.959389,Tamarineira,Estupro,Estupro Coletivo,Nenhum,1,3,Não Informado,28,Delegacia Afogados,2023,12,26,19,48,16,1,Tuesday,Verão
2025-02-15 19:48:16.959391,Torre,Violência Doméstica,Estupro Coletivo,Explosivos,4,4,Masculino,28,Delegacia Afogados,2025,2,15,19,48,16,5,Saturday,Verão
